file_name,Hypoxic_Mean_DO1,Hypoxic_Mean_DO,Event_Count,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_natural_2km,p_urban_2km,p_other_2km,p_crop_2km,p_wetland_2km,human_share,human_impacted,landuse_group
2925,2.307949057,0.692050943,106,31.785615,117.154467,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2926,2.754037037,0.245962963,27,33.483853,117.215577,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2928,1.91145,1.08855,18,31.130526,118.012738,1,Natural vegetation,1,Natural vegetation,0.5,0.25,0.25,0,0,0.25,FALSE,Natural-dominated
2929,1.23955,1.76045,2,30.832508,117.091176,5,Other,5,Other,0,0,0.75,0,0.25,0,FALSE,Mixed
2930,1.934759912,1.065240088,454,33.316899,117.316955,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2932,2.1705,0.8295,2,32.045256,116.621515,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2933,2.021286031,0.978713969,262,33.219622,116.067254,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2934,0.41265,2.58735,4,31.229151,118.288408,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2936,2.384951342,0.615048658,298,31.630932,118.517796,2,Cropland,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
2937,1.903770833,1.096229167,180,32.658297,115.595644,3,Urban,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
2938,2.071814733,0.928185267,562,31.71867,118.521306,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2939,2.189928111,0.810071889,90,32.912195,115.867791,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
2940,2.88087,0.11913,1,31.589232,117.271944,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2941,2.97764,0.02236,1,31.539384,116.332494,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2943,2.133830778,0.866169222,90,30.934479,117.926587,2,Cropland,3,Urban,0.25,0.5,0,0.25,0,0.75,TRUE,Urban-dominated
2944,2.296216897,0.703783103,145,31.449897,116.423277,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2946,1.974381579,1.025618421,76,29.992903,116.466746,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2947,0.766,2.234,4,31.657076,117.545139,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2948,2.039781022,0.960218978,411,33.103036,116.867173,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2949,2.555,0.445,1,29.905695,115.966227,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2951,1.566520343,1.433479657,467,35.545375,116.827792,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2952,2.461944444,0.538055556,36,36.665194,117.065407,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2953,2.67275,0.32725,8,36.074312,118.753745,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2954,2.337090909,0.662909091,11,34.764207,118.710756,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2956,1.867368966,1.132631034,29,38.018599,118.909417,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2957,2.377470588,0.622529412,17,36.94308,118.106575,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2959,2.262357143,0.737642857,28,34.90613,117.237479,3,Urban,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
2960,2.150294819,0.849705181,193,35.496218,118.818401,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
2961,2.050785311,0.949214689,177,35.341198,119.454681,3,Urban,3,Urban,0,0.5,0.25,0.25,0,0.75,TRUE,Urban-dominated
2962,2.87,0.13,1,36.467925,119.51198,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2963,2.2975,0.7025,28,37.41156,116.317671,3,Urban,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
2964,2.100497541,0.899502459,122,37.505466,117.86615,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2965,1.925444444,1.074555556,18,36.748637,115.927885,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2966,1.760244094,1.239755906,381,36.665439,116.839637,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2967,2.339521739,0.660478261,23,35.389133,116.593313,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2968,2.407639376,0.592360624,513,36.584928,121.025384,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2969,2.198926786,0.801073214,56,35.104323,116.999244,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
2970,1.930806452,1.069193548,31,35.093029,116.390365,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2971,0.45943,2.54057,1,36.007278,112.369528,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
2972,2.037666667,0.962333333,12,35.6432,111.311222,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2974,2.553756667,0.446243333,24,39.385192,112.7273,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2975,1.545,1.455,4,37.391903,110.638294,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2976,1.683183,1.316817,20,39.046414,112.928209,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2977,2.517918,0.482082,100,36.851836,112.904166,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2979,2.469072353,0.530927647,68,39.881319,113.436835,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
2980,2.278333333,0.721666667,18,37.011252,112.659155,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2982,1.193846154,1.806153846,39,37.061278,111.84924,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2984,2.298422909,0.701577091,110,35.804568,112.091637,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2985,1.667533776,1.332466224,527,36.262111,112.893756,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2988,2.067797534,0.932202466,73,35.721123,110.611691,1,Natural vegetation,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
2989,2.285758056,0.714241944,36,38.507979,112.970149,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2990,0.07,2.93,1,35.802291,112.325978,2,Cropland,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
2991,2.302448276,0.697551724,58,34.827824,110.350121,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2992,2.1240756,0.8759244,25,38.204692,111.790879,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2993,2.4066108,0.5933892,50,40.248502,112.313511,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2994,2.7038,0.2962,6,37.116438,111.938469,2,Cropland,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
2996,2.394316,0.605684,15,40.527234,114.26629,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2997,2.755446,0.244554,5,38.08174,111.885129,5,Other,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
2998,2.778333333,0.221666667,6,37.394505,111.933908,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2999,2.683333333,0.316666667,9,37.545849,112.623635,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3001,1.908727273,1.091272727,11,37.848604,113.648897,3,Urban,3,Urban,0.25,0.5,0,0.25,0,0.75,TRUE,Urban-dominated
3002,2.29677,0.70323,4,38.602968,110.89649,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3004,2.265818182,0.734181818,22,38.349717,112.736862,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3005,2.428732258,0.571267742,31,38.437547,112.760715,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3007,2.0940625,0.9059375,64,37.473111,112.332332,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3008,2.4731,0.5269,2,36.451597,110.666933,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3009,2.573914286,0.426085714,7,34.787733,110.74778,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3012,2.18496648,0.81503352,358,23.663332,117.010667,5,Other,3,Urban,0,0.5,0.5,0,0,0.5,TRUE,Urban-dominated
3013,2.67,0.33,1,23.103511,113.299762,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3014,2.385140244,0.614859756,164,22.888408,115.670252,5,Other,5,Other,0.25,0,0.5,0.25,0,0.25,FALSE,Mixed
3015,2.270594406,0.729405594,286,20.874187,110.065695,2,Cropland,5,Other,0,0,1,0,0,0,FALSE,Mixed
3017,0.25,2.75,1,23.557082,113.573502,3,Urban,3,Urban,0.25,0.5,0,0.25,0,0.75,TRUE,Urban-dominated
3018,2.373,0.627,4,21.788581,111.940695,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3019,2.540483871,0.459516129,62,23.123124,113.804508,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3020,2.7298125,0.2701875,48,22.528784,113.3708,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3021,2.395,0.605,4,21.426139,110.797865,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3022,2.63394636,0.36605364,261,23.6177,114.043419,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3024,2.698115385,0.301884615,78,21.817654,112.20793,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3025,2.509520958,0.490479042,167,23.624911,116.084536,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3027,2.603636364,0.396363636,22,21.912125,110.292455,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3029,2.382325581,0.617674419,86,23.031892,115.691944,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
3031,2.196739535,0.803260465,215,22.926477,114.078428,3,Urban,3,Urban,0.25,0.75,0,0,0,0.75,TRUE,Urban-dominated
3032,2.209053812,0.790946188,223,22.761322,114.127158,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3034,2.677166667,0.322833333,30,22.548277,114.144205,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3035,2.102247191,0.897752809,534,22.9081,113.604057,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3036,2.5372,0.4628,25,22.909763,115.33408,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3037,2.125585075,0.874414925,335,23.216101,116.624073,3,Urban,5,Other,0.25,0,0.5,0.25,0,0.25,FALSE,Mixed
3038,1.947872881,1.052127119,118,22.504472,114.620918,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3039,2.388833333,0.611166667,60,21.704117,110.314917,1,Natural vegetation,5,Other,0,0.25,0.5,0.25,0,0.5,TRUE,Mixed
3040,1.974701456,1.025298544,824,21.833564,112.661708,5,Other,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
3041,2.14464465,0.85535535,757,22.928083,114.111006,3,Urban,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
3042,1.631731092,1.368268908,952,22.202501,113.529852,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3044,2.697416667,0.302583333,156,21.222112,110.48836,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3045,2.639285714,0.360714286,42,21.914394,110.800196,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3047,2.309047619,0.690952381,42,26.040433,119.30373,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3048,2.724390244,0.275609756,41,21.899485,111.599009,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3051,2.119059561,0.880940439,319,22.819872,114.198587,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3054,2.587468354,0.412531646,79,22.043911,110.84747,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
3057,2.272957143,0.727042857,14,22.32444,107.00286,5,Other,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3062,2.479284444,0.520715556,9,22.62867,110.154484,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3064,2.366090909,0.633909091,11,23.496188,111.315001,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3067,2.609047619,0.390952381,21,21.49836,109.487331,2,Cropland,2,Cropland,0,0,0.5,0.5,0,0.5,TRUE,Ag-dominated
3078,2.85896,0.14104,1,22.80351,108.925424,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3080,2.562478585,0.437521415,537,21.661164,109.187354,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3082,2.491764706,0.508235294,17,21.478081,109.088091,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3083,2.502820833,0.497179167,24,22.658889,107.052149,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
3084,2.699526667,0.300473333,3,21.952482,108.629303,3,Urban,3,Urban,0.333333333,0.666666667,0,0,0,0.666666667,TRUE,Urban-dominated
3087,2.255788,0.744212,5,23.271717,107.640959,3,Urban,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
3090,2.504857143,0.495142857,7,23.750608,109.204224,3,Urban,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
3091,2.214603581,0.785396419,782,22.821797,108.367836,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3099500,2.816666667,0.183333333,3,41.03672598,-80.5361815,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3106,2.80139,0.19861,1,42.871439,90.201337,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3107,0.3026425,2.6973575,4,44.487779,81.158159,1,Natural vegetation,1,Natural vegetation,0.75,0,0.25,0,0,0,FALSE,Natural-dominated
3114,2.751516854,0.248483146,89,32.009033,118.826554,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3115,1.263208333,1.736791667,24,33.909789,118.294211,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3117,1.668404878,1.331595122,615,33.700643,118.925481,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3118,2.684564103,0.315435897,78,31.581693,119.733919,2,Cropland,2,Cropland,0,0,0,0.75,0.25,0.75,TRUE,Ag-dominated
3119,1.593568182,1.406431818,22,33.311428,118.304098,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3120,2.402149425,0.597850575,87,31.547984,120.010409,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
3121,1.344772152,1.655227848,79,32.002485,120.026617,2,Cropland,2,Cropland,0,0,0.25,0.75,0,0.75,TRUE,Ag-dominated
3122,2.38287234,0.61712766,47,31.678267,120.154207,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3123,2.331461538,0.668538462,13,33.597258,118.897236,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3123499,2.562179487,0.437820513,13,38.2150706,-85.7480176,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3124,0.01,2.99,1,31.211617,119.89146,3,Urban,2,Cropland,0.25,0,0.25,0.5,0,0.5,TRUE,Ag-dominated
3125,2.144535545,0.855464455,211,32.328114,119.396018,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3126,2.16815035,0.83184965,286,32.598956,120.945333,5,Other,1,Natural vegetation,0.25,0,0.25,0.25,0.25,0.25,FALSE,Mixed
3128,2.649864407,0.350135593,59,32.061707,118.763232,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3129,2.973333333,0.026666667,3,34.639856,116.715063,5,Other,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3130,2.32232618,0.67767382,233,31.488754,120.304898,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3131,1.936235808,1.063764192,687,33.268901,118.983374,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3132,2.311166667,0.688833333,24,31.816204,121.022964,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3133,2.318699531,0.681300469,426,31.930388,121.822913,2,Cropland,5,Other,0.25,0,0.5,0.25,0,0.25,FALSE,Mixed
3134,1.771438095,1.228561905,105,32.056126,120.412665,3,Urban,5,Other,0,0.25,0.5,0.25,0,0.5,TRUE,Mixed
3135,1.996230263,1.003769737,304,32.05804,121.591802,3,Urban,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
3136,2.57395122,0.42604878,41,31.635595,119.506363,5,Other,2,Cropland,0,0.25,0.25,0.25,0.25,0.5,TRUE,Mixed
3137,2.467545455,0.532454545,11,32.090435,120.288398,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3138,2.334303571,0.665696429,168,31.306263,119.239627,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
3140,2.412247748,0.587752252,444,32.171928,121.373409,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3143,1.767214286,1.232785714,14,31.405592,120.135477,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3144,2.609428571,0.390571429,7,31.953122,120.252139,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3145,2.494166667,0.505833333,60,32.099615,118.503297,3,Urban,1,Natural vegetation,0.5,0.25,0,0.25,0,0.5,TRUE,Natural-dominated
3146,2.614609756,0.385390244,41,31.758783,120.00259,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3147,2.01943038,0.98056962,316,31.908105,120.062543,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3148,2.62,0.38,1,31.452117,120.427174,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3149,2.402117188,0.597882812,128,32.570502,119.949664,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3150,2.715333333,0.284666667,6,34.217261,117.249737,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3151,2.762,0.238,1,31.22454,119.850415,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
3152,2.146115385,0.853884615,26,32.492358,119.50462,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3153,2.739666667,0.260333333,87,31.768555,120.810987,3,Urban,2,Cropland,0,0,0.25,0.75,0,0.75,TRUE,Ag-dominated
3154,2.442844444,0.557155556,45,32.410881,119.560684,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3155,1.551866541,1.448133459,266,32.538861,119.959148,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3156,1.901,1.099,346,31.547747,121.035126,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3157,2.138206186,0.861793814,97,33.121895,118.750332,3,Urban,2,Cropland,0,0,0.5,0.5,0,0.5,TRUE,Ag-dominated
3158,2.422334218,0.577665782,377,31.515118,121.276419,3,Urban,2,Cropland,0,0.333333333,0.333333333,0.333333333,0,0.666666667,TRUE,Mixed
3159,1.817904762,1.182095238,189,32.485833,119.87053,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3160,2.166714286,0.833285714,28,32.245055,119.911408,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3162,2.478657143,0.521342857,140,31.925323,118.532748,2,Cropland,2,Cropland,0,0,0,0.5,0.5,0.5,TRUE,Ag-dominated
3163,2.281701923,0.718298077,416,33.301657,119.182933,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3164,1.8966792,1.1033208,25,31.191479,120.661595,3,Urban,3,Urban,0,0.5,0.25,0.25,0,0.75,TRUE,Urban-dominated
3165,1.65,1.35,4,31.46746,118.882541,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3166,2.239233333,0.760766667,30,32.375163,120.845123,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3167,2.257897196,0.742102804,107,32.07894,120.646561,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3168,2.061075269,0.938924731,279,32.421756,119.893747,3,Urban,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
3169,0.938095238,2.061904762,21,32.427353,119.265049,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3170,2.413395498,0.586604502,311,31.260263,120.87278,3,Urban,3,Urban,0,0.5,0.25,0.25,0,0.75,TRUE,Urban-dominated
3171,2.3398,0.6602,5,32.032782,118.752935,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3172,2.212344,0.787656,5,30.831855,120.558677,2,Cropland,3,Urban,0.25,0.5,0,0.25,0,0.75,TRUE,Urban-dominated
3173,1.790818182,1.209181818,11,34.5227503,117.9285451,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3174,2.561289474,0.438710526,38,32.302834,121.193199,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3175,1.830365854,1.169634146,451,32.945673,120.315457,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3176,2.615826087,0.384173913,23,31.346315,119.223289,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3177,1.777714286,1.222285714,14,33.104157,118.736352,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3178,2.377777778,0.622222222,9,31.554449,120.284393,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3179,2.509096296,0.490903704,135,31.433021,120.875192,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3180,2.221310105,0.778689895,287,31.388542,120.973408,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3181,2.539948276,0.460051724,58,32.123444,119.57278,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3182,2.120516393,0.879483607,122,31.910246,120.32641,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3183,2.3475,0.6525,12,31.577007,120.556522,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
3186,2.8435,0.1565,2,31.907854,120.204109,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3187,1.419678571,1.580321429,28,31.460995,120.869564,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3188,1.750487952,1.249512048,332,32.065877,118.394022,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3189,1.89126087,1.10873913,23,32.061707,118.763232,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3192,2.180555556,0.819444444,234,31.830233,119.607156,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3193,2.379,0.621,2,33.401736,118.538133,2,Cropland,2,Cropland,0,0,0.5,0.5,0,0.5,TRUE,Ag-dominated
3195,0.298,2.702,1,28.251621,115.874299,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3199,2.202159091,0.797840909,88,29.287166,115.795165,2,Cropland,3,Urban,0.25,0.75,0,0,0,0.75,TRUE,Urban-dominated
3200,1.982279503,1.017720497,161,28.904167,116.263514,5,Other,4,Wetland,0,0,0.5,0,0.5,0,FALSE,Mixed
3202,0.444735294,2.555264706,34,29.007762,115.826974,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3204,0.983,2.017,1,28.694779,116.71726,1,Natural vegetation,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
3207,2.922,0.078,2,29.406277,116.62703,2,Cropland,2,Cropland,0.25,0,0.25,0.5,0,0.5,TRUE,Ag-dominated
3208,1.86,1.14,2,27.809566,114.968562,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3210,0.996,2.004,1,28.540289,116.780174,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3212,2.889,0.111,2,27.286929,115.507866,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3214,2.79,0.21,1,29.348431,117.805492,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3215,1.96975,1.03025,16,26.807029,115.212355,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3216,2.848,0.152,1,28.330102,117.517337,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3218,2.442,0.558,1,25.283983,115.077844,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3219500,2.269417476,0.730582524,309,40.4195042,-83.1971372,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3225,2.931,0.069,1,26.235491,114.492474,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3226,2.973,0.027,1,28.549469,115.935611,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3229,2.802295082,0.197704918,61,28.712683,116.433667,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3231,2.5915,0.4085,10,26.887366,114.504463,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3234,2.728,0.272,2,28.675696,115.909228,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3236,1.6,1.4,2,26.584506,114.51329,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3237,2.081221574,0.918778426,343,29.819033,116.185114,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3238,2.162833333,0.837166667,6,29.573067,116.767532,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
3241,2.145,0.855,4,27.678079,113.666161,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
