file_name,n_events,start_median_shift,end_median_shift,start_median_hour,end_median_hour,start_median_time,end_median_time,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_natural_2km,p_urban_2km,p_other_2km,p_crop_2km,p_wetland_2km,human_share,human_impacted,landuse_group
6711565,11,25,30,1,6,01:00:00,06:00:00,39.66498738,-105.004149,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
6800500,8,22,27,22,3,22:00:00,03:00:00,41.2933333,-96.2838889,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6801000,1,33,12,9,12,09:00:00,12:00:00,41.06225556,-96.3245139,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6805000,48,21,22.5,21,22.5,21:00:00,22:30:00,41.05166667,-96.3386111,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6805500,5,25,27,1,3,01:00:00,03:00:00,41.01497778,-96.1575,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6818000,11,22,22,22,22,22:00:00,22:00:00,39.75325,-94.8568333,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
6819550,17,21,25,21,1,21:00:00,01:00:00,40.4311111,-94.7722222,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6856600,1,20,21,20,21,20:00:00,21:00:00,39.3555515,-97.1275203,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6879150,1,17,20,17,20,17:00:00,20:00:00,39.0902755,-96.7133394,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6888990,2,26,29,2,5,02:00:00,05:00:00,39.07194435,-95.7163715,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
6889110,18,22,22,22,22,22:00:00,22:00:00,39.6095472,-95.9760556,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6889160,6,25.5,32.5,1.5,8.5,01:30:00,08:30:00,39.4631449,-95.9505944,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6892518,8,27,32,3,8,03:00:00,08:00:00,39.0461111,-94.7894444,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
6892900,9,26.5,31,2.5,7,02:30:00,07:00:00,39.0440833,-94.6560139,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
6893620,12,21,32,21,8,21:00:00,08:00:00,39.11194444,-94.4722222,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
6893820,6,25.5,22.5,1.5,22.5,01:30:00,22:30:00,39.0173611,-94.3872778,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
6894650,2,23,28,23,4,23:00:00,04:00:00,39.1336111,-94.0638889,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6899900,8,29,31,5,7,05:00:00,07:00:00,40.45444444,-93.2863889,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6900050,4,24,24.5,0,0.5,00:00:00,00:30:00,40.0266111,-93.4362222,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6902000,3,34,17,10,17,10:00:00,17:00:00,39.64002778,-93.2736944,2,Cropland,4,Wetland,0,0,0,0,1,0,FALSE,Mixed
6914950,26,28,18.5,4,18.5,04:00:00,18:30:00,38.75334168,-94.977188,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
6914990,45,26,28,2,4,02:00:00,04:00:00,38.7675084,-94.8794073,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6934500,4,18.5,18.5,18.5,18.5,18:30:00,18:30:00,38.70980556,-91.4385,5,Other,2,Cropland,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,TRUE,Mixed
7048600,7,29,31,5,7,05:00:00,07:00:00,36.07305556,-94.0811111,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7049691,108,27,26,3,2,03:00:00,02:00:00,36.4208333,-93.8472222,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7054501,51,25,30,1,6,01:00:00,06:00:00,36.365,-92.575,1,Natural vegetation,1,Natural vegetation,0.75,0.25,0,0,0,0.25,FALSE,Natural-dominated
7054527,1,21,12,21,12,21:00:00,12:00:00,36.3436111,-92.5741667,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7061270,2,26.5,21,2.5,21,02:30:00,21:00:00,37.55255556,-90.8424444,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7061290,139,23,32,23,8,23:00:00,08:00:00,37.4936111,-90.8383333,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7075270,28,27,29,3,5,03:00:00,05:00:00,35.5697222,-92.6219444,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7076000,4,22,25,22,1,22:00:00,01:00:00,35.5172222,-91.9972222,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7099400,281,18,32,18,8,18:00:00,08:00:00,38.2716694,-104.718033,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7109500,1,34,35,10,11,10:00:00,11:00:00,38.24805799,-104.3991356,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7143672,6,20.5,24.5,20.5,0.5,20:30:00,00:30:00,38.02853056,-97.5405417,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
7144100,6,30,31.5,6,7.5,06:00:00,07:30:00,37.88306739,-97.4244864,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
7164500,14,28,32,4,8,04:00:00,08:00:00,36.14064807,-96.0063866,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
7177500,1,20,21,20,21,20:00:00,21:00:00,36.27842534,-95.954162,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7178200,1,18,19,18,19,18:00:00,19:00:00,36.2231514,-95.8194322,3,Urban,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
7198000,216,25,29,1,5,01:00:00,05:00:00,35.5731511,-95.0688458,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7239000,226,26,32,2,8,02:00:00,08:00:00,36.07698408,-98.59675,1,Natural vegetation,1,Natural vegetation,0.5,0,0.25,0.25,0,0.25,FALSE,Natural-dominated
7239450,31,27,32,3,8,03:00:00,08:00:00,35.6169933,-98.0653316,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
7241000,205,22.5,32,22.5,8,22:30:00,08:00:00,35.47866848,-97.6633752,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
7241520,125,27,31,3,7,03:00:00,07:00:00,35.5656147,-97.367258,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7241550,230,23,30,23,6,23:00:00,06:00:00,35.5003412,-97.1939194,2,Cropland,1,Natural vegetation,0.5,0.25,0,0.25,0,0.5,TRUE,Natural-dominated
7263296,617,26,28,2,4,02:00:00,04:00:00,34.87888889,-92.6855556,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
72632966,131,25,25,1,1,01:00:00,01:00:00,34.87527778,-92.6538889,5,Other,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
7288068,27,21,27,21,3,21:00:00,03:00:00,34.07475,-90.6249444,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
7288150,190,25,28,1,4,01:00:00,04:00:00,34.0093333,-90.7560833,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
7288500,28,23,21,23,21,23:00:00,21:00:00,33.5473557,-90.5431579,2,Cropland,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
7288521,16,27,26.5,3,2.5,03:00:00,02:30:00,33.54825,-90.6723611,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
7332605,86,23,23,23,23,23:00:00,23:00:00,33.57579444,-96.1557444,2,Cropland,1,Natural vegetation,0.25,0.25,0.25,0.25,0,0.5,TRUE,Mixed
7332622,75,30,31,6,7,06:00:00,07:00:00,33.74416667,-95.9611111,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7380255,140,28,29,4,5,04:00:00,05:00:00,29.57673333,-89.9864083,4,Wetland,5,Other,0,0,0.75,0,0.25,0,FALSE,Mixed
8047050,19,27,20.5,3,20.5,03:00:00,20:30:00,32.6951316,-97.4472422,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
8048000,391,28,31,4,7,04:00:00,07:00:00,32.76096337,-97.3325167,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
8049500,9,18,19,18,19,18:00:00,19:00:00,32.7625,-96.9944444,3,Urban,3,Urban,0.25,0.75,0,0,0,0.75,TRUE,Urban-dominated
8052700,350,26,32,2,8,02:00:00,08:00:00,33.28344977,-96.8927805,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
8052745,83,22,25,22,1,22:00:00,01:00:00,33.219298,-96.8919565,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
8057000,13,33,17.5,9,17.5,09:00:00,17:30:00,32.7748517,-96.8219464,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
8057410,23,25.5,21,1.5,21,01:30:00,21:00:00,32.70763139,-96.7358319,4,Wetland,3,Urban,0.25,0.5,0,0,0.25,0.5,TRUE,Urban-dominated
8065350,11,27,27,3,3,03:00:00,03:00:00,31.33851319,-95.6563407,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8068000,12,33,33,9,9,09:00:00,09:00:00,30.24465738,-95.4571616,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
8068500,13,28,29,4,5,04:00:00,05:00:00,30.11049517,-95.4363275,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8069500,271,29,32,5,8,05:00:00,08:00:00,30.02716385,-95.2579888,1,Natural vegetation,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
8070200,24,23,25,23,1,23:00:00,01:00:00,30.14523056,-95.1246139,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8181500,22,24,28,0,4,00:00:00,04:00:00,29.2641276,-98.4908493,4,Wetland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8181800,24,26,21,2,21,02:00:00,21:00:00,29.2221853,-98.3558463,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
8188060,3,17,21,17,21,17:00:00,21:00:00,28.84869444,-97.7371389,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
8188500,2,23.5,18,23.5,18,23:30:00,18:00:00,28.6492861,-97.3848583,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
8211200,5,28,28,4,4,04:00:00,04:00:00,27.93779594,-97.7758308,2,Cropland,2,Cropland,0,0,0,0.5,0.5,0.5,TRUE,Ag-dominated
8371500,111,25,25,1,1,01:00:00,01:00:00,29.6210127,-104.4810367,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
8374200,63,26,29,2,5,02:00:00,05:00:00,29.51962973,-104.2865896,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8374510,49,23,23,23,23,23:00:00,23:00:00,29.1547222,-103.5977778,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8375300,101,23,24,23,0,23:00:00,00:00:00,29.1835386,-102.9754409,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8377200,39,20.5,28,20.5,4,20:30:00,04:00:00,29.78075694,-101.7559523,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8412500,401,27,33,3,9,03:00:00,09:00:00,31.87264499,-103.8315949,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8437710,1364,23,32,23,8,23:00:00,08:00:00,31.3668055,-103.0059908,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8446500,1692,27,32,3,8,03:00:00,08:00:00,31.11320329,-102.4176419,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8447000,15,31,33,7,9,07:00:00,09:00:00,30.65961373,-101.7701244,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8474115,11,34,34,10,10,10:00:00,10:00:00,25.95733333,-97.4215,3,Urban,3,Urban,0,0.5,0,0.25,0.25,0.75,TRUE,Urban-dominated
8474320,32,29,30.5,5,6.5,05:00:00,06:30:00,25.95666667,-97.3754167,3,Urban,3,Urban,0,0.5,0,0,0.5,0.5,TRUE,Urban-dominated
9037500,1,35,12,11,12,11:00:00,12:00:00,40.0002,-106.1803667,1,Natural vegetation,1,Natural vegetation,0.6666666666666666,0,0,0.3333333333333333,0,0.3333333333333333,TRUE,Natural-dominated
9041400,7,19,32,19,8,19:00:00,08:00:00,40.10859628,-106.4139212,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
9095500,2,29,29.5,5,5.5,05:00:00,05:30:00,39.2391463,-108.2661946,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
9379500,2,21,22,21,22,21:00:00,22:00:00,37.15067778,-109.8666889,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
9406000,4,17.5,18,17.5,18,17:30:00,18:00:00,37.2041494,-113.1807789,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A2390542,5,12,26,12,2,12:00:00,02:00:00,-36.945858,140.74025,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
A2391077,34,28,28,4,4,04:00:00,04:00:00,-37.391211,139.945693,5,Other,4,Wetland,0,0,0.5,0,0.5,0,FALSE,Mixed
A2391078,183,28,31,4,7,04:00:00,07:00:00,-37.427827,139.990479,5,Other,5,Other,0.3333333333333333,0,0.6666666666666666,0,0,0,FALSE,Mixed
A2391081,70,16,23,16,23,16:00:00,23:00:00,-36.572526,140.005692,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
A2391082,1,27,31,3,7,03:00:00,07:00:00,-36.546058,139.881494,4,Wetland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
A2391085,62,24.5,23,0.5,23,00:30:00,23:00:00,-36.7379,140.2577,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
A2391086,17,22.5,23,22.5,23,22:30:00,23:00:00,-36.5802,140.3056,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
A2391152,71,28,32,4,8,04:00:00,08:00:00,-36.294824,139.93055,1,Natural vegetation,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
A4260554,5,29,33,5,9,05:00:00,09:00:00,-34.021444,139.68861,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4260573,1,32,23,8,23,08:00:00,23:00:00,-34.174481,140.217719,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
A4260580,16,25,25.5,1,1.5,01:00:00,01:30:00,-33.9211,140.9525,1,Natural vegetation,5,Other,0,0,1,0,0,0,FALSE,Mixed
A4260594,5,27,13,3,13,03:00:00,13:00:00,-34.15,139.9151,5,Other,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
A4260633,117,28,29.5,4,5.5,04:00:00,05:30:00,-35.901976,139.3956,1,Natural vegetation,5,Other,0,0,1,0,0,0,FALSE,Mixed
A4260644,10,19.5,14,19.5,14,19:30:00,14:00:00,-34.25953,140.759761,4,Wetland,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
A4260645,1,16,23,16,23,16:00:00,23:00:00,-34.264687,140.687294,1,Natural vegetation,1,Natural vegetation,0.6666666666666666,0,0,0.3333333333333333,0,0.3333333333333333,TRUE,Natural-dominated
A4260702,2,30,33,6,9,06:00:00,09:00:00,-34.062186,139.839139,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4260703,1,33,23,9,23,09:00:00,23:00:00,-34.15414,140.77938,5,Other,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
A4261022,17,24,23,0,23,00:00:00,23:00:00,-33.9798,140.9615,1,Natural vegetation,1,Natural vegetation,0.75,0,0.25,0,0,0,FALSE,Natural-dominated
A4261023,1,21,23,21,23,21:00:00,23:00:00,-34.2524,140.7166,4,Wetland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261024,9,28,15,4,15,04:00:00,15:00:00,-34.4505,140.511,2,Cropland,2,Cropland,0,0,0,0.5,0.5,0.5,TRUE,Ag-dominated
A4261053,21,21,23,21,23,21:00:00,23:00:00,-34.267527,140.808721,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
A4261055,4,21.5,13.5,21.5,13.5,21:30:00,13:30:00,-34.223598,140.808045,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.25,0.25,0.25,FALSE,Natural-dominated
A4261107,21,25,23,1,23,01:00:00,23:00:00,-33.952305,140.902121,1,Natural vegetation,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
A4261108,16,27,32,3,8,03:00:00,08:00:00,-34.383541,140.546401,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261124,6,21,18,21,18,21:00:00,18:00:00,-35.495993,138.90628,5,Other,1,Natural vegetation,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,TRUE,Mixed
A4261134,3,32,23,8,23,08:00:00,23:00:00,-35.6005,139.0266,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
A4261139,1359,23,22,23,22,23:00:00,22:00:00,-35.1877,138.9135,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
A4261165,5,28,23,4,23,04:00:00,23:00:00,-36.10874,139.608272,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
A4261168,1,28,23,4,23,04:00:00,23:00:00,-34.026439,140.84037,4,Wetland,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
A4261173,18,30,23,6,23,06:00:00,23:00:00,-35.232757,138.990179,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
A4261204,25,22,29.5,22,5.5,22:00:00,05:30:00,-35.534114,138.909811,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261224,48,25,17,1,17,01:00:00,17:00:00,-34.00223,140.862866,5,Other,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261255,14,19,17,19,17,19:00:00,17:00:00,-34.335475,140.547905,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261262,3,21,34,21,10,21:00:00,10:00:00,-34.24422,140.74787,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261263,13,28,17,4,17,04:00:00,17:00:00,-34.406627,140.48899,4,Wetland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261264,106,23,26,23,2,23:00:00,02:00:00,-34.374941,140.54009,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261265,45,26.5,23,2.5,23,02:30:00,23:00:00,-34.328343,140.564594,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0,0.5,0,FALSE,Natural-dominated
A4261268,11,18,23,18,23,18:00:00,23:00:00,-34.22152,140.77173,5,Other,4,Wetland,0,0,0,0,1,0,FALSE,Mixed
A4261270,6,17.5,23,17.5,23,17:30:00,23:00:00,-34.212264,140.781963,4,Wetland,4,Wetland,0,0,0,0,1,0,FALSE,Mixed
A4261271,6,16.5,23,16.5,23,16:30:00,23:00:00,-34.20895,140.771704,1,Natural vegetation,4,Wetland,0,0,0,0,1,0,FALSE,Mixed
A4261536,8,27,15,3,15,03:00:00,15:00:00,-34.34763,140.53045,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261539,13,20,23,20,23,20:00:00,23:00:00,-34.22626,140.77031,4,Wetland,1,Natural vegetation,0.6666666666666666,0,0,0,0.3333333333333333,0,FALSE,Natural-dominated
A4261789,2,13.5,24.5,13.5,0.5,13:30:00,00:30:00,-34.26358,140.38606,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
A5011036,169,27,23,3,23,03:00:00,23:00:00,-35.4966,138.51378,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
A5011038,209,19,18,19,18,19:00:00,18:00:00,-35.55523,138.60883,3,Urban,2,Cropland,0,0.25,0.25,0.5,0,0.75,TRUE,Ag-dominated
A5011039,201,27,22,3,22,03:00:00,22:00:00,-35.53251,138.6235,2,Cropland,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
A5011040,110,22,19,22,19,22:00:00,19:00:00,-35.44815,138.31725,3,Urban,2,Cropland,0,0,0.5,0.5,0,0.5,TRUE,Ag-dominated
A5040517,39,16,23,16,23,16:00:00,23:00:00,-34.9703,138.6813,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Carrat,34,18,23,18,23,18:00:00,23:00:00,45.829041,4.311987,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Caversham,3,25,34,1,10,01:00:00,10:00:00,51.465551,-0.976395,3,Urban,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
Charpassonne Chanin,2,27.5,32.5,3.5,8.5,03:30:00,08:30:00,45.81982,4.311937,1,Natural vegetation,1,Natural vegetation,0.75,0.25,0,0,0,0.25,FALSE,Natural-dominated
Charpassonne Château de Donzy,43,21,23,21,23,21:00:00,23:00:00,45.745372,4.27681,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
Charpassonne la Jamarie,4,22,25,22,1,22:00:00,01:00:00,45.807908,4.319506,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Charpassonne la Valette,4,16,26,16,2,16:00:00,02:00:00,45.765039,4.29147,1,Natural vegetation,1,Natural vegetation,0.6666666666666666,0,0,0.3333333333333333,0,0.3333333333333333,TRUE,Natural-dominated
Charpassonne le Tél,38,21.5,21,21.5,21,21:30:00,21:00:00,45.804494,4.316504,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Charpassonne Moulin de Ronzy,9,19,19,19,19,19:00:00,19:00:00,45.784910000000004,4.314855,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Charpassonne Moulin Marcel,21,25,22,1,22,01:00:00,22:00:00,45.825752,4.305821,1,Natural vegetation,1,Natural vegetation,0.75,0.25,0,0,0,0.25,FALSE,Natural-dominated
Coise la Bruyere,55,19,32,19,8,19:00:00,08:00:00,45.62501,4.552785,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
Coizet,21,16,20,16,20,16:00:00,20:00:00,45.625713,4.50712,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
Curraize,2,20,21.5,20,21.5,20:00:00,21:30:00,45.580995,4.171648,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
Doise,29,18,25,18,1,18:00:00,01:00:00,45.736709,4.296509,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
Fontbonne aval,8,22,26.5,22,2.5,22:00:00,02:30:00,45.820128,4.342175,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Fontbonne Bessenay,34,16,25,16,1,16:00:00,01:00:00,45.826535,4.369788,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Fowey_Restormel,8,20.5,20,20.5,20,20:30:00,20:00:00,50.4309,-4.6788,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
FP01,229,21,25,21,1,21:00:00,01:00:00,50.917653,-1.645012,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
FP02,12,26.5,23,2.5,23,02:30:00,23:00:00,50.68963,-2.225391,2,Cropland,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
FP06,52,27,23,3,23,03:00:00,23:00:00,50.78564,-2.316285,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
FP11,27,27,23,3,23,03:00:00,23:00:00,50.68115,-2.189257,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
FP12,17,17,23,17,23,17:00:00,23:00:00,50.71317,-2.414234,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
FP15,26,30,23,6,23,06:00:00,23:00:00,50.79024,-2.582322,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
FP21,39,27.5,23,3.5,23,03:30:00,23:00:00,50.68799,-2.124167,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
FP22,93,23,23,23,23,23:00:00,23:00:00,50.74038,-2.254687,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
FP23,54,26,23,2,23,02:00:00,23:00:00,50.76695,-2.400529,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
FP26,108,27,26,3,2,03:00:00,02:00:00,50.79749,-2.523172,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
FP31,9,30,23,6,23,06:00:00,23:00:00,50.77655,-2.576124,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
Le Rieu,30,19,20,19,20,19:00:00,20:00:00,45.625399,4.55312,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
Loise amont Doise Salt,13,25,24.5,1,0.5,01:00:00,00:30:00,45.737758,4.29548,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
Loise Essertine en Donzy,15,21,23,21,23,21:00:00,23:00:00,45.752768,4.327479,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Mare Pont du diable,19,23.5,25.5,23.5,1.5,23:30:00,01:30:00,45.490166,4.133384,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
