file_name,total_days,days_with_DO_below_3,n_events,days_11am_DO_below_3,per,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_urban_2km,p_crop_2km,p_other_2km,p_wetland_2km,p_natural_2km,human_share,human_impacted,landuse_group
3524,623,1,0.160513644,0,100,27.712051,109.609609,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3525,96,1,1.041666667,1,0,28.56049,112.812316,3,Urban,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
3526,134,9,6.71641791,0,100,27.215471,112.885768,1,Natural vegetation,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
3528,744,6,0.806451613,6,0,28.112444,112.98381,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3529,783,1,0.127713921,0,100,27.674002,111.421332,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3533,786,4,0.508905852,1,75,33.827571,119.307466,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3534,658,1,0.151975684,1,0,25.986252,109.782371,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3539,188,1,0.531914894,0,100,28.6460477,112.4147437,5,Other,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
3540,206,3,1.45631068,1,66.66666667,29.0557678,112.3110917,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3545,275,24,8.727272727,7,70.83333333,28.293453,112.958736,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
3548,758,5,0.659630607,3,40,30.839666,111.06395,5,Other,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
3551,767,3,0.391134289,1,66.66666667,27.136894,110.032419,1,Natural vegetation,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
3553,253,44,17.39130435,17,61.36363636,25.072475,111.846913,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
35541,19,2,10.52631579,0,100,35.90279958,-106.6214241,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3556,743,8,1.076716016,3,62.5,26.756175,112.751951,2,Cropland,2,Cropland,0.333333333,0.666666667,0,0,0,1,TRUE,Ag-dominated
3572,545,3,0.550458716,2,33.33333333,34.144303,104.847086,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3574,663,4,0.60331825,0,100,35.618085,103.237716,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3583,481,13,2.702702703,0,100,38.370496,102.0513,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3584,640,4,0.625,0,100,35.33874,107.744589,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3589,625,68,10.88,26,61.76470588,25.346121,117.555685,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3591,801,27,3.370786517,14,48.14814815,23.94656,117.3503,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3593,755,4,0.529801325,0,100,25.107288,117.555005,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3595,779,12,1.540436457,4,66.66666667,24.951791,118.44607,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3596,705,13,1.843971631,7,46.15384615,24.46201,117.405013,2,Cropland,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
3597,582,24,4.12371134,3,87.5,24.567778,117.518239,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3600,755,9,1.19205298,4,55.55555556,25.050703,118.266127,3,Urban,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3601,661,31,4.689863843,0,100,26.671964,117.19124,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3603,670,45,6.71641791,22,51.11111111,25.92585,118.393076,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3608,738,1,0.135501355,0,100,27.647798,118.688747,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3610,751,11,1.464713715,6,45.45454545,26.548915,117.996231,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3611,581,45,7.745266781,31,31.11111111,26.088396,117.10368,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3612,806,10,1.240694789,0,100,26.086997,117.444817,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3612600,2280,1,0.043859649,0,100,37.17921867,-89.058404,5,Other,2,Cropland,0,0.5,0.25,0.25,0,0.5,TRUE,Ag-dominated
3613,738,9,1.219512195,1,88.88888889,25.284037,118.383698,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3615,725,1,0.137931034,0,100,26.057304,119.209604,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3619,667,7,1.049475262,3,57.14285714,26.100779,119.295144,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3622,788,3,0.38071066,0,100,26.100779,119.295144,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3623,644,1,0.155279503,1,0,26.146209,119.107921,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3624,820,112,13.65853659,74,33.92857143,26.326652,118.755979,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3625,517,3,0.580270793,1,66.66666667,25.24576,117.150525,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3632,608,6,0.986842105,6,0,26.315435,104.751606,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
3638,654,2,0.305810398,0,100,27.576213,107.191157,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3645,612,159,25.98039216,115,27.67295597,26.594198,104.81999,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3648,570,6,1.052631579,6,0,26.050708,107.859702,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3654,615,1,0.162601626,0,100,24.871249,104.586066,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3655,562,1,0.177935943,0,100,26.09237,107.267217,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3656,721,71,9.847434119,25,64.78873239,41.238406,122.231353,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3658,670,13,1.940298507,5,61.53846154,40.95209,120.862859,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3659,735,1,0.136054422,0,100,41.330582,123.154762,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3662,841,27,3.210463734,9,66.66666667,41.5986,121.935696,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3663,753,33,4.38247012,5,84.84848485,40.375511,124.742974,5,Other,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
3664,817,3,0.367197062,0,100,42.754086,124.083179,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3666,824,43,5.218446602,9,79.06976744,41.797545,123.196401,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3669,676,3,0.443786982,0,100,40.234403,123.328585,2,Cropland,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
3670,770,3,0.38961039,0,100,39.471652,122.582711,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3671,779,14,1.797175866,7,50,40.549855,122.652461,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3672,810,2,0.24691358,0,100,40.375511,124.742974,5,Other,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
3673,754,26,3.448275862,6,76.92307692,40.210189,120.433988,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3674,713,19,2.664796634,8,57.89473684,40.269321,120.469041,1,Natural vegetation,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
3675,651,10,1.53609831,3,70,42.01371,122.951184,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3676,690,4,0.579710145,1,75,41.125026,121.908957,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3678,706,6,0.849858357,2,66.66666667,39.841474,122.117254,1,Natural vegetation,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3679,752,5,0.664893617,0,100,42.243274,124.036625,5,Other,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
3681,641,51,7.956318253,15,70.58823529,40.923266,122.803966,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3682,650,1,0.153846154,0,100,40.754672,120.59247,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3683,804,4,0.497512438,0,100,41.72692,125.03679,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3685,671,1,0.149031297,0,100,39.781799,123.129198,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3687,766,47,6.135770235,30,36.17021277,42.621437,123.675436,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3688,679,1,0.147275405,0,100,41.948698,124.130817,2,Cropland,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
3691,689,13,1.886792453,4,69.23076923,31.17634,108.13505,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
3693,803,49,6.102117061,30,38.7755102,29.967405,106.233565,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3700,769,3,0.390117035,2,33.33333333,29.035039,105.761294,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3704,688,13,1.889534884,6,53.84615385,30.944318,108.674842,5,Other,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3705,652,2,0.306748466,0,100,28.653371,108.637456,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3706,718,6,0.835654596,4,33.33333333,29.708068,106.821893,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3709,743,13,1.749663526,3,76.92307692,29.207546,107.506786,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3711,769,58,7.542262679,11,81.03448276,29.972779,107.797662,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3720,677,81,11.96454948,32,60.49382716,29.54633,105.687881,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3728,766,17,2.219321149,12,29.41176471,29.818174,107.12328,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3730,644,2,0.310559006,2,0,29.122363,109.124363,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3731,282,6,2.127659574,5,16.66666667,30.737812,108.609295,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3733,760,23,3.026315789,9,60.86956522,29.808129,106.977916,1,Natural vegetation,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3736,774,18,2.325581395,12,33.33333333,30.412865,108.159455,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3739,679,4,0.58910162,2,50,34.342738,109.597958,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
3740,680,8,1.176470588,6,25,34.331984,109.10789,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3741,654,8,1.22324159,0,100,33.999268,109.439328,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3745,628,3,0.477707006,0,100,38.421699,110.750542,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3747,692,1,0.144508671,0,100,34.341042,109.029633,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3753,650,6,0.923076923,2,66.66666667,34.881673,106.710551,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
37531,1723,15,0.870574579,2,86.66666667,37.89713889,-97.4411111,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3754,634,1,0.157728707,0,100,37.993818,109.854869,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3760,634,2,0.315457413,0,100,36.980189,99.825521,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3761,604,3,0.496688742,2,33.33333333,32.90242,100.796611,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3765,627,2,0.318979266,0,100,44.266976,128.639537,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3766,685,2,0.291970803,0,100,44.780159,129.522687,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3774,279,1,0.358422939,0,100,47.314285,126.848283,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3778,731,13,1.778385773,12,7.692307692,45.726806,126.523186,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
3785,685,28,4.087591241,28,0,50.249585,127.499023,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
3795,12,2,16.66666667,0,100,23.981819,97.879546,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3804,280,42,15,1,97.61904762,24.678912,102.688312,1,Natural vegetation,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
38051,699,556,79.54220315,479,13.84892086,38.09661389,-121.6512444,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
38071,406,244,60.09852217,152,37.70491803,38.1198,-121.5428972,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3812,201,3,1.492537313,0,100,42.441301,120.807707,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3816,168,3,1.785714286,0,100,43.174106,117.758673,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
38171,81,2,2.469135802,1,50,38.2846833,-85.821925,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
3820,423,3,0.709219858,2,33.33333333,50.308321,119.371214,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3830,619,23,3.715670436,17,26.08695652,44.628169,127.180088,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3831,181,1,0.552486188,0,100,44.623803,122.961691,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
3834,446,31,6.950672646,22,29.03225806,43.387278,125.029958,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3845,127,3,2.362204724,2,33.33333333,31.80927,101.44973,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3849,666,1,0.15015015,0,100,31.40885,107.240246,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3862,399,49,12.28070175,20,59.18367347,38.838361,117.333968,2,Cropland,2,Cropland,0,0.5,0.25,0,0.25,0.5,TRUE,Ag-dominated
3868,654,13,1.987767584,6,53.84615385,39.439892,117.075969,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3869,458,36,7.860262009,14,61.11111111,38.770583,117.5701,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3880,205,43,20.97560976,3,93.02325581,36.685903,121.175962,5,Other,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3881,668,42,6.28742515,6,85.71428571,35.406527,115.768534,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3882,632,13,2.056962025,3,76.92307692,36.866154,116.459246,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3883,608,3,0.493421053,3,0,34.5519243,117.7168927,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3885,531,5,0.941619586,0,100,36.272938,117.379726,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3886,662,12,1.812688822,0,100,34.868596,116.175491,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3887,419,33,7.875894988,4,87.87878788,37.535881,121.289911,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3888,674,56,8.308605341,10,82.14285714,34.926483,118.382936,2,Cropland,5,Other,0,0,1,0,0,0,FALSE,Mixed
3889,575,1,0.173913043,0,100,36.997097,116.580564,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3890,676,24,3.550295858,5,79.16666667,35.109899,116.210637,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3893,665,13,1.954887218,3,76.92307692,37.569847,116.335396,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3894,589,141,23.93887946,2,98.58156028,35.144836,118.274968,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
3896,690,3,0.434782609,0,100,37.266821,117.073018,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3898,669,1,0.149476831,1,0,35.13497,111.825047,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
39021,301,27,8.970099668,4,85.18518519,39.0338222,-94.60745,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3906,583,3,0.51457976,0,100,37.641851,110.797948,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3910,727,12,1.650618982,3,75,22.462587,112.742789,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3914,752,14,1.861702128,8,42.85714286,22.552676,112.007501,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3917,776,2,0.257731959,0,100,22.184873,113.416799,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3918,784,2,0.255102041,0,100,23.115118,116.355037,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
39191,1224,14,1.14379085,0,100,39.33119444,-108.2178056,2,Cropland,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
3925,305,1,0.327868852,0,100,40.506678,81.301296,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3926,295,12,4.06779661,1,91.66666667,37.445847,78.5372,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3944,676,31,4.585798817,16,48.38709677,33.014668,118.920997,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3946,654,31,4.740061162,21,32.25806452,32.687943,120.254645,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3967,758,1,0.131926121,0,100,40.842139,118.073132,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
3969,518,2,0.386100386,1,50,39.437191,116.167531,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3975,440,5,1.136363636,0,100,39.320799,115.666086,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3979,249,1,0.401606426,0,100,36.951398,114.845351,2,Cropland,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
3982,567,49,8.641975309,2,95.91836735,41.12365,117.970569,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3986,574,2,0.348432056,2,0,37.823713,115.686356,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3989,388,3,0.773195876,0,100,34.827747,111.344163,5,Other,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3990,616,1,0.162337662,1,0,34.691727,112.318621,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3991,253,2,0.790513834,1,50,34.673653,114.11387,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3992,527,6,1.138519924,2,66.66666667,35.403717,113.944923,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3997,690,8,1.15942029,2,75,35.511776,114.197142,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3999,258,2,0.775193798,1,50,34.664817,112.264874,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
4002,633,1,0.157977883,0,100,35.227856,113.870157,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4003,713,36,5.049088359,1,97.22222222,33.313765,113.234746,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
401011281104040_,1957,29,1.48185999,14,51.72413793,44.4814,142.335,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
401031281101050_,2259,263,11.64231961,114,56.6539924,43.135,141.525,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
401031281104010_,1853,18,0.971397733,11,38.88888889,43.8181,142.4258,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
401061281105020_,2668,66,2.473763118,20,69.6969697,42.5733,141.9367,2,Cropland,2,Cropland,0,0.5,0.25,0,0.25,0.5,TRUE,Ag-dominated
401081281107070_,2514,72,2.863961814,38,47.22222222,42.9344,143.2033,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
401081281107090_,2097,5,0.238435861,0,100,42.8078,143.5117,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
401101281108051_,3000,461,15.36666667,337,26.89804772,43.9906,144.2189,5,Other,5,Other,0,0.25,0.5,0,0.25,0.25,FALSE,Mixed
4012,574,9,1.567944251,4,55.55555556,34.721917,112.605462,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4015,491,10,2.036659878,2,80,34.755454,112.153882,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4016,721,10,1.386962552,2,80,33.874388,115.484812,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
4020,184,6,3.260869565,1,83.33333333,30.9232021,120.7132892,5,Other,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
402011282206020_,2614,70,2.677888294,43,38.57142857,37.9217,140.7628,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
402011282218040_,1173,7,0.596760443,1,85.71428571,37.4081,140.4094,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
402011282218070_,3529,7,0.198356475,1,85.71428571,37.7272,140.4731,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
402011282218090_,2592,23,0.887345679,11,52.17391304,37.8933,140.6428,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
402011282228040_,3445,17,0.493468795,2,88.23529412,37.4242,140.5247,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
402011282228070_,3529,7,0.198356475,1,85.71428571,37.3972,140.4864,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
402011282228160_,3679,17,0.462082088,1,94.11764706,37.4142,140.4908,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
402021282206050_,1081,31,2.867715079,1,96.77419355,38.2156,140.9094,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
402031282207080_,2815,46,1.63410302,7,84.7826087,38.5311,141.0058,2,Cropland,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
402031282207090_,2941,43,1.462087725,8,81.39534884,38.4156,141.1386,1,Natural vegetation,3,Urban,0.5,0.25,0,0,0.25,0.75,TRUE,Urban-dominated
402041282204010_,2504,6,0.239616613,4,33.33333333,39.835,141.1614,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
402041282204050_,5042,44,0.872669576,25,43.18181818,39.5514,141.175,2,Cropland,1,Natural vegetation,0.333333333,0.333333333,0,0,0.333333333,0.666666667,TRUE,Mixed
402041282204090_,6096,33,0.541338583,7,78.78787879,39.1967,141.1272,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
402041282204110_,4088,64,1.56555773,16,75,38.95,141.1817,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
402041282207090_,2986,36,1.205626256,14,61.11111111,38.5,141.2489,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
402041282220220_,642,2,0.31152648,2,0,39.835,141.1614,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
402051282201010_,4064,62,1.525590551,43,30.64516129,40.4861,141.4281,3,Urban,2,Cropland,0.25,0.5,0,0,0.25,0.75,TRUE,Ag-dominated
402071282201010_,2055,10,0.486618005,2,80,40.5922,140.4142,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
402071282201080_,5371,116,2.159746788,55,52.5862069,40.8078,140.4375,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
402081282211040_,2216,44,1.985559567,14,68.18181818,40.1978,140.2336,1,Natural vegetation,1,Natural vegetation,0.333333333,0,0,0,0.666666667,0.333333333,TRUE,Natural-dominated
402091282209020_,2344,11,0.469283276,1,90.90909091,39.6144,140.1558,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
402101282209020_,2629,7,0.266260936,1,85.71428571,39.3536,140.0697,2,Cropland,2,Cropland,0.333333333,0.666666667,0,0,0,1,TRUE,Ag-dominated
402111282214070_,2478,5,0.201775626,0,100,38.4203,140.3261,2,Cropland,2,Cropland,0.25,0.5,0,0,0.25,0.75,TRUE,Ag-dominated
402111282216010_,2937,10,0.340483487,1,90,38.6642,140.2731,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
403011283322030_,1765,4,0.226628895,2,50,36.4964,140.5544,2,Cropland,3,Urban,0.666666667,0.333333333,0,0,0,1,TRUE,Urban-dominated
403021283322090_,5124,41,0.800156128,8,80.48780488,36.4594,140.4086,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
403031283301050_,2356,46,1.9524618,23,50,36.1725,139.4725,2,Cropland,3,Urban,0.5,0.25,0.25,0,0,0.75,TRUE,Urban-dominated
403031283301060_,1420,22,1.549295775,5,77.27272727,36.1433,139.7047,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
