file_name,median_hours,n_events,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_urban_2km,p_crop_2km,p_other_2km,p_wetland_2km,p_natural_2km,human_share,human_impacted,landuse_group
205696042,NA,0,37.05227778,-79.8268333,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
205696095,NA,0,37.0558333,-79.8254722,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2079500,6,1547,36.60319824,-78.2977743,5,Other,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
208062765,NA,0,36.3311111,-77.58027778,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2081094,9,27,35.81305556,-76.89277778,1,Natural vegetation,1,Natural vegetation,0,0,0,0.5,0.5,0,FALSE,Natural-dominated
2098,12,5,40.363954,120.273091,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2099,NA,0,33.042398,106.264817,2,Cropland,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
2100,4,1,30.84969,120.418512,3,Urban,3,Urban,0.5,0.25,0,0,0.25,0.75,TRUE,Urban-dominated
2101,NA,0,25.032207,106.140539,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
210150,NA,0,-32.239117,151.695523,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2101726,12,608,35.73514055,-79.4230754,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2102,12,26,41.1889225,122.1876454,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2102500,NA,0,35.4061111,-78.8133333,3,Urban,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2103,NA,0,30.078912,106.433255,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2104,NA,0,44.069265,127.331612,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2105,NA,0,33.58455,113.403169,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2106,8,45,30.388179,114.352698,3,Urban,5,Other,0.333333333,0,0.666666667,0,0,0.333333333,TRUE,Mixed
2107,12,53,34.765515,113.753602,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2108,16,50,30.402384,120.554155,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2109,NA,0,41.32954,124.19027,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2110,NA,0,41.274287,126.145747,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2110400,5,577,33.953505,-78.71973988,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2110500,4,128,33.9126719,-78.7150175,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2110701,5,2264,33.86100349,-79.0411471,1,Natural vegetation,1,Natural vegetation,0.25,0,0,0.25,0.5,0.25,FALSE,Natural-dominated
2110704,3,408,33.8326111,-79.0437222,3,Urban,3,Urban,0.5,0,0,0.5,0,0.5,TRUE,Urban-dominated
2111,8,1,43.628448,126.308376,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
2112,NA,0,31.264172,105.07645,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2113,12,1,27.094325,109.614806,5,Other,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
2114,4,6,34.889459,108.989429,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2115,NA,0,36.069564,110.444343,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2117,NA,0,33.278916,106.138647,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2118,10,28,45.787555,126.752056,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2119,NA,0,30.700479,117.229669,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
2120,NA,0,28.630018,108.50076,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
212011,72,1,-33.5343,150.0951,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
212042,NA,0,-33.4962,150.0984,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
212054,12,9,-33.3971,150.0839,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
212058,NA,0,-33.485416,150.076872,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2121,16,24,45.552395,133.281365,2,Cropland,2,Cropland,0,0.5,0,0.25,0.25,0.5,TRUE,Ag-dominated
2122,NA,0,45.326365,130.973375,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
212203,NA,0,-34.245297,150.667111,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
212209,NA,0,-34.477019,150.534097,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2122322,NA,0,-34.285578,150.901237,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
212233,NA,0,-34.228931,150.743181,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
212244,6,158,-33.97944444,150.5591667,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
212250,4,7,-33.87124191,150.2540137,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2122518,14,33,-34.73666667,149.6794444,2,Cropland,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
2122520,13.5,98,-34.54592,150.33737,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
212270,23,10,-34.227667,150.252806,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2122711,8,502,-34.7213892,149.7930558,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2122713,16,209,-34.61162,149.88297,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
212274,4.5,4,-34.57719481,150.5775536,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2123,4,1,31.620979,119.021234,1,Natural vegetation,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
212378405,5,82,35.20066667,-80.0618056,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2124,4,37,33.626572,114.680083,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2125,6,4,23.366544,104.253525,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2126,8,13,41.149403,121.813325,3,Urban,3,Urban,0.666666667,0.333333333,0,0,0,1,TRUE,Urban-dominated
2127,20,11,45.90503,126.504213,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2128,NA,0,37.510809,111.163242,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
212880025,2,34,34.9834833,-79.8775806,5,Other,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
2129,44,2,33.686867,114.196677,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2129375,1,4,34.8662583,-79.878925,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2130,NA,0,33.573434,106.064492,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2131,4,1,20.009525,110.375224,4,Wetland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2132,NA,0,29.777166,112.014545,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
213211,9,213,-34.046561,151.005328,1,Natural vegetation,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2133,NA,0,33.22567,106.963432,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2134,4,1,34.183074,108.187798,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2135,4,6,35.909376,119.156486,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2135000,4,1,34.05675,-79.2477222,1,Natural vegetation,1,Natural vegetation,0,0,0,0.25,0.75,0,FALSE,Natural-dominated
2136,4,1,38.507579,110.896829,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2137,NA,0,25.860693,115.024412,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2138,4,3,28.944771,106.741756,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2138520,7,3,35.74125,-81.8352528,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2139,NA,0,24.3712,102.776866,5,Other,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
2140,NA,0,36.830163,101.080194,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2141,NA,0,24.242784,102.482485,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2141500,NA,0,35.77262778,-81.4306556,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
214196125,NA,0,35.8218972,-81.1903833,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2142,4,3,39.918966,119.631456,5,Other,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
214244102,1,1,35.75719444,-81.08915,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
214264790,NA,0,35.4277333,-80.9573417,1,Natural vegetation,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
214267602,NA,0,35.33400556,-80.9864083,5,Other,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
2144,4,6,41.879991,120.98351,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
2145,4,66,25.958516,100.124072,2,Cropland,5,Other,0,0.25,0.5,0,0.25,0.25,FALSE,Mixed
2145910,1,109,35.01641944,-81.00156389,1,Natural vegetation,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
2146,24,2,46.934667,133.853376,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2147,NA,0,25.55634,103.820802,3,Urban,2,Cropland,0.25,0.5,0,0,0.25,0.75,TRUE,Ag-dominated
2147310,2,37,34.59805556,-80.8905556,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
21474095,1,22,34.55801667,-80.8935,1,Natural vegetation,5,Other,0,0,1,0,0,0,FALSE,Mixed
2147505,3,17,34.5411111,-80.8752778,1,Natural vegetation,5,Other,0,0,1,0,0,0,FALSE,Mixed
2147801,NA,0,34.3320798,-80.69842699,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2148,4,4,27.840777,102.269485,4,Wetland,1,Natural vegetation,0.333333333,0,0,0,0.666666667,0.333333333,TRUE,Natural-dominated
2149,4,1,31.50139,117.270311,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2150,NA,0,31.6083986,117.8003691,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2151,8,5,36.276864,116.117321,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2152,NA,0,28.369489,121.377984,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
215207,768,4,-34.81921893,150.1821299,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2152131,33,5,-34.7345,150.284944,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
215215,NA,0,-34.77777778,150.3158333,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
215216,24,1,-34.83943446,150.4318317,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
215220,9,10,-34.72798991,150.5224407,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2152201,16,2,-34.712767,150.582545,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
215233,8,57,-34.60520243,150.5191395,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2153,NA,0,28.047798,113.201759,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2154,NA,0,47.8800106,117.8676958,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2155,NA,0,33.22046,119.316931,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2156,NA,0,33.348079,111.90639,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2156500,NA,0,34.5951393,-81.4212089,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2157,NA,0,30.471859,114.422632,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2158,NA,0,34.265472,108.954239,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2159,4,19,34.749162,110.050793,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2160,NA,0,24.517107,98.286565,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2160105,NA,0,34.5354163,-81.548158,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2160700,NA,0,34.5093039,-81.5981594,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2160991,NA,0,34.26070285,-81.3303747,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2161,NA,0,30.168904,106.667907,2,Cropland,2,Cropland,0.25,0.5,0,0,0.25,0.75,TRUE,Ag-dominated
2162,NA,0,38.241967,110.484742,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2162035,NA,0,34.0483333,-81.0733333,5,Other,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
2163,NA,0,37.02715,102.404068,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2164,12,11,35.004221,118.912242,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2165,4,286,24.360423,117.93156,3,Urban,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
2166,NA,0,25.3024,114.655597,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2167,NA,0,29.4698337,112.1175895,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2167600,3,1,34.09930647,-81.5684382,1,Natural vegetation,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
2167716,2,39,34.0795843,-81.5617714,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2168,NA,0,36.7282673,117.0045935,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2168504,3,27,34.0509822,-81.2095418,3,Urban,3,Urban,0.5,0,0.25,0,0.25,0.5,TRUE,Urban-dominated
2169,NA,0,30.677431,111.799442,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
2169000,34,1,34.0140416,-81.0878717,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
2170,NA,0,28.7685731,116.0913702,5,Other,1,Natural vegetation,0.25,0.25,0.25,0,0.25,0.5,TRUE,Mixed
2171,8,148,34.177411,116.471647,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2171500,NA,0,33.45377778,-80.1413611,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2171560,NA,0,33.49405569,-79.9603544,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2171645,2,16,33.4275,-79.915,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2172,4,5,30.000985,121.325079,2,Cropland,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
2172002,1,97,33.21491667,-79.9749167,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2173,8,21,27.878331,111.357444,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
2174,NA,0,40.310107,97.737083,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2175,NA,0,27.0311,103.363742,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2176,NA,0,27.944155,102.917075,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2177,8,2,33.352881,115.953353,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2178,NA,0,23.6834229,113.0676568,5,Other,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2179,4,1,31.87893,120.977622,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2180,4,1,31.391125,113.98047,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2181,12,12,45.618322,122.829592,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2182,4,1,28.950873,105.359266,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2183,8,11,31.861184,117.284922,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2184,8,25,34.879613,117.027314,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2185,8,43,35.538668,116.84332,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2186,NA,0,24.047347,113.779963,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2187,8,95,24.067389,116.364039,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2188,16,100,33.731002,120.393063,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
2189,6,6,28.675696,115.909228,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2190,4,8,29.637542,117.303815,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2191,NA,0,28.675696,115.909228,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2192,8,45,34.068636,116.25461,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2193,4,1,32.262114,115.392074,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2194,4,8,30.280827,120.135191,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2195,4,2,30.246073,109.493289,1,Natural vegetation,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
2196,12,22,31.579754,121.798307,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2197,NA,0,31.626252,121.384665,3,Urban,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
2198,14,6,31.193231,121.785769,2,Cropland,3,Urban,0.666666667,0,0.333333333,0,0,0.666666667,TRUE,Urban-dominated
2199,4,60,31.801399,121.194699,2,Cropland,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
2200,10,56,31.013867,121.754522,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2201,8,19,31.535298,121.6762,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2202,10,32,31.362887,121.745275,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2203,4,8,31.023111,121.041476,3,Urban,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
2203603,4,12,33.68388889,-84.4152778,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2203655,4.5,6,33.67891667,-84.35813889,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2203800,27.5,2,33.6796111,-84.3079444,1,Natural vegetation,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
2203831,NA,0,33.70569444,-84.2921944,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2203863,NA,0,33.69319444,-84.25388889,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
2203873,11,5,33.70941667,-84.2391667,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2203900,5,3,33.66577778,-84.224,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
2203950,9.5,8,33.7632222,-84.2203611,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2203960,NA,0,33.69666667,-84.1986111,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2204,4,28,31.1155091,120.9170361,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2204037,NA,0,33.66819444,-84.1511667,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2205,4,63,31.005464,121.12989,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2206,4,96,30.949895,121.204222,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2207,NA,0,31.088307,120.985569,2,Cropland,2,Cropland,0,0.666666667,0.333333333,0,0,0.666666667,TRUE,Ag-dominated
2207135,NA,0,33.83041667,-84.1393333,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2207160,2,1,33.77327778,-84.0771667,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
2207385,2.5,2,33.81527778,-83.99013889,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2207400,NA,0,33.82138889,-83.9425,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2207418,NA,0,33.72938889,-83.9363056,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2207435,NA,0,33.7111111,-83.9144444,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2207448,NA,0,33.66163889,-83.9280833,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2208,8,33,31.40073,121.423992,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2208450,NA,0,33.63938889,-83.7784167,1,Natural vegetation,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
2208493,NA,0,33.6285,-83.7988611,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2209,16,22,30.872458,121.541336,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
2210,6,24,30.96988,121.312408,5,Other,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2211,4,47,31.276424,121.225288,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2212,16,39,24.951581,102.691559,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
221208,NA,0,-37.688768,149.4917673,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
221210,NA,0,-37.41577078,149.5203757,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
221224,NA,0,-37.53864684,149.156689,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
221225,NA,0,-37.72962305,148.9510043,1,Natural vegetation,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
2213,NA,0,22.567284,102.274306,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2215,4,6,23.001322,104.778803,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2216,NA,0,24.9704441,102.6365007,5,Other,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
2217,NA,0,22.5092497,103.9569181,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2217643,NA,0,34.1620583,-83.5250944,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2218,NA,0,24.656413,102.641488,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2220,NA,0,25.304817,102.774897,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2222,8,1,39.5163998,106.7539556,5,Other,5,Other,0.25,0,0.5,0,0.25,0.25,FALSE,Mixed
222201,NA,0,-37.70739307,148.4509503,3,Urban,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
222203,NA,0,-37.79888889,148.5277778,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
222223,NA,0,-37.726682,148.54308,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2223,NA,0,40.5315391,109.9285814,1,Natural vegetation,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
2224,NA,0,49.2773263,118.1028904,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
2225,NA,0,40.81746,112.528279,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2226,NA,0,39.055305,106.075203,5,Other,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
2227,NA,0,38.342756,103.630837,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2228,8,3,40.966814,106.948099,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2229,NA,0,46.097446,122.051897,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2230,NA,0,48.966937,117.765285,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2231,8,68,39.93045,115.520692,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2232,NA,0,41.734149,126.7420146,1,Natural vegetation,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
223209,4,5,-37.7573062,147.8491161,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
223210,509,2,-37.73756155,147.7109962,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
223218,NA,0,-37.727613,147.695371,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2233,NA,0,42.5684939,130.5272044,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
