site_id,total_days,hypoxia_day_count,lat_wgs84,lon_wgs84,percent,Class
KEN00025,3,0,-0.1971,35.53526,0,0
KEN00028,3,0,-0.16596,35.16153,0,0
KEN00026,3,0,-0.16277,35.58416,0,0
KEN00029,3,0,-0.136111,34.797222,0,0
KEN00022,3,0,-0.1354,35.6017,0,0
KEN00027,2,0,-0.12571,35.00137,0,0
KEN00030,3,0,-0.09539,34.47478,0,0
KEN00021,3,0,-0.061,35.148,0,0
KEN00020,3,0,-0.02966,35.17945,0,0
KEN00019,1,0,-0.00203,34.14148,0,0
KEN00016,2,0,0.12128,34.091,0,0
KEN00018,2,0,0.13577,35.1254,0,0
KEN00017,3,0,0.19608,35.05008,0,0
KEN00015,3,0,0.25458,34.75048,0,0
KEN00010,2,2,0.268611111,34.37638889,100,1
KEN00012,2,0,0.39486,35.19924,0,0
KEN00013,3,0,0.58412,34.80091,0,0
BRA00045,31,6,0.7075,-51.438889,19.35483871,1
KEN00014,3,0,0.78388,34.80341,0,0
MYS00004,51,2,1.633333333,103.6375,3.921568627,0
BRA00019,23,3,1.8238889,-61.123611,13.04347826,1
MYS00003,63,10,2.608333333,101.9458333,15.87301587,1
MYS00001,94,43,3.138888889,101.6972222,45.74468085,1
MYS00002,10,0,3.3,101.7333333,0,0
MYS00007,10,0,4.385277778,101.1997222,0,0
MYS00005,99,0,5.609722222,100.6263889,0,0
MYS00006,9,0,5.7625,102.15,0,0
LKA00022,6,0,6.418055556,80.0475,0,0
LKA00024,6,1,6.435555556,80.02416667,16.66666667,1
LKA00026,6,0,6.438333333,80.00138889,0,0
LKA00027,6,0,6.440833333,79.99638889,0,0
LKA00028,6,0,6.442222222,79.99694444,0,0
LKA00023,6,0,6.446666667,80.0325,0,0
LKA00029,6,0,6.458055556,79.99444444,0,0
LKA00025,6,0,6.461111111,80.01194444,0,0
LKA00012,103,0,6.907,80.06583,0,0
LKA00007,103,0,6.91,80.083,0,0
LKA00011,103,0,6.917,80.098,0,0
LKA00013,103,10,6.9333,79.9922,9.708737864,1
LKA00008,102,0,6.9358,79.9847,0,0
LKA00003,125,0,6.93833,79.945722,0,0
LKA00001,102,16,6.93917,79.96917,15.68627451,1
LKA00005,103,1,6.954,80.22,0.970873786,0
LKA00002,127,0,6.9603,79.87833333,0,0
LKA00009,101,0,6.97361,80.1227,0,0
LKA00006,103,0,6.978611111,80.194,0,0
LKA00010,102,1,6.9825,80.12361,0.980392157,0
LKA00044,17,0,7.093333333,79.97111111,0,0
LKA00049,17,1,7.109722222,79.8825,5.882352941,1
LKA00045,17,0,7.123333333,79.92444444,0,0
LKA00048,17,2,7.133055556,79.89027778,11.76470588,1
LKA00046,17,0,7.139166667,79.91888889,0,0
LKA00047,17,0,7.1625,79.89472222,0,0
LKA00021,55,0,7.2528,80.4389,0,0
LKA00014,55,0,7.271,79.864,0,0
LKA00016,54,0,7.2853,80.0614,0,0
LKA00020,55,0,7.28806,80.384444,0,0
LKA00018,55,0,7.2927,80.2406,0,0
LKA00015,55,1,7.3019,80.194,1.818181818,0
LKA00019,55,0,7.3214,80.3153,0,0
LKA00017,55,1,7.3292,80.1231,1.818181818,0
203007,68,1,8.273191278,-81.86463168,1.470588235,0
PAN00002,68,1,8.273333333,-81.86277778,1.470588235,0
PAN00056,35,0,8.9330578,-79.9296185,0,0
PAN00055,35,1,8.9381689,-79.9301311,2.857142857,0
PAN00054,35,7,8.94336051,-79.9303161,20,1
PAN00011,78,0,8.9483219,-80.062494,0,0
PAN00065,35,7,8.95779645,-79.8732459,20,1
PAN00060,34,5,8.9581813,-79.8369184,14.70588235,1
PAN00058,35,0,8.9619248,-79.92022,0,0
PAN00057,44,0,8.9632358,-79.9201164,0,0
PAN00010,76,0,8.9777777,-79.988985,0,0
PAN00064,34,1,8.97817299,-79.885717,2.941176471,0
PAN00061,35,0,8.9892073,-79.847898,0,0
PAN00063,35,1,8.990473,-79.874164,2.857142857,0
PAN00081,32,1,8.996388889,-79.9275,3.125,0
PAN00062,35,6,8.9999842,-79.864501,17.14285714,1
PAN00009,59,0,9.00415,-79.8261,0,0
PAN00059,35,2,9.0067577,-79.9001933,5.714285714,1
PAN00066,40,0,9.017222222,-79.89416667,0,0
PAN00082,32,3,9.028888889,-79.92666667,9.375,1
IND00042,270,0,9.033333333,76.91666667,0,0
PAN00083,41,6,9.048055556,-79.91055556,14.63414634,1
PAN00079,40,0,9.104166667,-79.57138889,0,0
PAN00069,44,0,9.119166667,-79.69,0,0
PAN00071,44,0,9.119444444,-79.68944444,0,0
PAN00076,39,0,9.1225,-79.58861111,0,0
PAN00080,38,0,9.1275,-79.59416667,0,0
PAN00070,44,0,9.136111111,-79.67944444,0,0
PAN00073,32,0,9.140555556,-80.19444444,0,0
PAN00074,29,0,9.155,-79.60138889,0,0
PAN00075,32,0,9.161666667,-79.62722222,0,0
PAN00077,28,2,9.165277778,-79.56805556,7.142857143,1
PAN00078,32,0,9.168055556,-79.62388889,0,0
PAN00072,32,2,9.173611111,-79.65305556,6.25,1
PAN00068,45,0,9.179444444,-79.65472222,0,0
VNM00033,1,0,9.184722222,105.1591667,0,0
PAN00084,40,0,9.202777778,-79.52027778,0,0
PAN00086,20,1,9.215277778,-79.66055556,5,1
PAN00052,7,1,9.2159789,-79.6604929,14.28571429,1
PAN00051,13,1,9.21636577,-79.6599636,7.692307692,1
PAN00048,10,1,9.2248944,-79.6603409,10,1
PAN00050,9,1,9.2250142,-79.66090503,11.11111111,1
PAN00049,5,0,9.2254103,-79.660484,0,0
203008,62,0,9.232665147,-78.6892956,0,0
PAN00003,62,0,9.233333333,-78.68333333,0,0
VNM00028,1,0,9.234722222,105.4066667,0,0
PAN00047,9,0,9.2373315,-79.65645311,0,0
PAN00046,13,0,9.2378544,-79.6560325,0,0
PAN00045,11,0,9.2379083,-79.6559503,0,0
PAN00044,9,0,9.2638844,-79.638339,0,0
PAN00007,73,0,9.266797,-79.50713,0,0
PAN00008,45,0,9.2813612,-79.3980357,0,0
PAN00043,9,0,9.28558734,-79.6361979,0,0
PAN00041,9,0,9.286219,-79.635941,0,0
PAN00042,10,0,9.286733,-79.6366937,0,0
PAN00004,72,0,9.29866,-79.76527,0,0
VNM00024,1,1,9.304722222,105.675,100,1
VNM00030,1,1,9.307222222,105.3105556,100,1
PAN00040,9,0,9.3088888,-79.6291666,0,0
PAN00039,12,0,9.3357233,-79.616284,0,0
PAN00005,75,0,9.380499,-79.56153,0,0
PAN00006,74,0,9.38217,-79.521599,0,0
VNM00032,1,1,9.3975,105.1616667,100,1
VNM00021,1,0,9.426666667,106,0,0
VNM00026,1,0,9.473333333,105.5241667,0,0
VNM00031,1,1,9.499166667,105.2705556,100,1
VNM00022,1,0,9.521111111,105.835,0,0
VNM00020,2,0,9.557222222,106,0,0
VNM00025,1,0,9.557777778,105.6111111,0,0
VNM00027,1,0,9.5825,105.4286111,0,0
VNM00023,1,0,9.7925,105.8186111,0,0
IND00043,250,1,9.8,76.9,0.4,0
VNM00004,144,1,10.0575,105.8077778,0.694444444,0
IND00017,317,2,10.125,76.33333333,0.630914826,0
IND00018,321,0,10.18333333,76.53333333,0,0
VNM00002,144,0,10.27972222,105.9052778,0,0
VNM00001,144,0,10.35444444,106.3711111,0,0
VNM00007,19,0,10.39861111,106.2583333,0,0
VNM00009,18,0,10.49388889,106.0927778,0,0
VNM00011,17,3,10.52055556,105.8372222,17.64705882,1
VNM00018,19,0,10.52277778,105.5647222,0,0
VNM00006,19,0,10.54972222,106.3602778,0,0
VNM00010,20,1,10.60916667,106.0394444,5,1
VNM00008,18,0,10.65,106.1833333,0,0
VNM00012,16,0,10.65861111,105.7552778,0,0
VNM00017,18,1,10.67222222,105.5477778,5.555555556,1
VNM00016,7,1,10.68333333,105.5666667,14.28571429,1
VNM00019,19,0,10.69305556,105.3925,0,0
VNM00005,146,0,10.7,105.1569444,0,0
VNM00003,142,1,10.78666667,105.2336111,0.704225352,0
VNM00014,17,0,10.81611111,105.5902778,0,0
VNM00013,16,0,10.82194444,105.7452778,0,0
VNM00015,6,0,10.85,105.5666667,0,0
IND00071,15,0,10.94,79.14305556,0,0
IND00031,171,1,10.94277778,78.44138889,0.584795322,0
KHM00010,47,0,11.0677777,105.2094444,0,0
KHM00012,47,1,11.10527777,105.0605555,2.127659574,0
IND00021,318,2,11.21666667,75.91666667,0.628930818,0
IND00020,320,0,11.24166667,75.95,0,0
KHM00001,103,0,11.34777778,105.2769444,0,0
IND00072,75,11,11.41666667,79.78333333,14.66666667,1
IND00051,219,10,11.43333333,77.76666667,4.566210046,0
KHM00004,102,1,11.45,105.0447222,0.980392157,0
KHM00011,99,1,11.4786111,104.9530556,1.01010101,0
KHM00002,98,0,11.58333333,104.9425,0,0
IND00050,207,3,11.81666667,77.8,1.449275362,0
KHM00003,96,0,12,105.4666667,0,0
IND00041,182,0,12.16666667,76.78333333,0,0
IND00034,333,0,12.25,77.15,0,0
IND00033,333,1,12.41666667,76.58333333,0.3003003,0
KHM00006,93,0,12.47,106.0158333,0,0
KHM00009,42,0,13.5358333,105.9625,0,0
THA00007,27,5,13.7,101.0833333,18.51851852,1
THA00006,15,12,13.86666667,100.4766667,80,1
KHM00007,45,0,14.1194444,106.3930556,0,0
IND00038,257,1,14.21666667,75.7,0.389105058,0
IND00030,133,1,14.45,79.98333333,0.751879699,0
MEX02563,38,1,14.55447,-92.21704,2.631578947,0
MEX02561,36,2,14.61337,-92.18057,5.555555556,1
MEX02564,36,5,14.62189,-92.31748,13.88888889,1
THA00003,61,1,14.62583333,101.0166667,1.639344262,0
MEX02560,37,1,14.69897,-92.14768,2.702702703,0
MEX02558,38,2,14.74302,-92.16895,5.263157895,1
MEX02556,37,2,14.8052,-92.25491,5.405405405,1
MEX02540,37,7,14.83115,-92.19713,18.91891892,1
MEX02539,37,7,14.83517,-92.19339,18.91891892,1
MEX02545,38,3,14.84995,-92.43366,7.894736842,1
MEX02555,37,5,14.85485,-92.26092,13.51351351,1
MEX02554,37,3,14.85507,-92.2526,8.108108108,1
MEX02546,35,2,14.86586,-92.42384,5.714285714,1
MEX02553,37,2,14.89393,-92.23864,5.405405405,1
MEX02549,38,3,14.89621,-92.32351,7.894736842,1
MEX02548,38,1,14.90866,-92.38669,2.631578947,0
MEX02551,37,3,14.93497,-92.25304,8.108108108,1
MEX02567,37,0,14.96428,-92.1471,0,0
MEX04145,7,0,14.984051,-92.501045,0,0
MEX02568,37,0,14.99234,-92.18306,0,0
MEX02552,36,0,14.99242,-92.24168,0,0
THA00022,36,1,15.01833333,102.2866667,2.777777778,0
MEX04144,7,0,15.033582,-92.36121,0,0
LAO00001,205,0,15.1114,105.8006,0,0
MEX02541,35,1,15.13953,-92.5927,2.857142857,0
THA00025,91,0,15.20277778,105.4322222,0,0
THA00005,99,0,15.2216666,104.8613889,0,0
THA00021,99,0,15.24,105.25,0,0
IND00029,339,0,15.26666667,76.35,0,0
THA00010,205,0,15.31833333,105.5,0,0
THA00023,97,0,15.335,104.1616667,0,0
MEX02544,38,1,15.34726,-92.74882,2.631578947,0
LAO00004,107,0,15.35972222,105.8325,0,0
MEX02537,35,0,15.39275,-92.17829,0,0
LAO00005,70,0,15.4025,105.8180556,0,0
MEX02535,34,0,15.43519,-92.11254,0,0
MEX02536,36,0,15.43784,-92.11537,0,0
MEX02519,32,7,15.48348,-93.15173,21.875,1
IND00064,55,0,15.51666667,73.9,0,0
MEX02518,37,14,15.55263,-93.23706,37.83783784,1
THA00024,99,0,15.57,103.8233333,0,0
IND00063,53,1,15.63333333,73.85,1.886792453,0
THA00002,67,1,15.67083333,100.1125,1.492537313,0
MEX02520,36,0,15.67258,-93.21907,0,0
MEX02463,29,0,15.693,-92.16665,0,0
MEX02521,37,0,15.6989,-93.21074,0,0
MEX03790,36,3,15.7166,-96.609,8.333333333,1
MEX03794,34,3,15.7327,-96.761,8.823529412,1
MEX03791,25,3,15.7358,-96.7603,12,1
MEX04157,7,0,15.74323,-96.54696,0,0
MEX04389,1,0,15.74385,-96.54458,0,0
MEX03793,30,6,15.7443,-96.7656,20,1
MEX03795,32,3,15.7499,-96.7614,9.375,1
MEX03789,17,0,15.755439,-96.29983,0,0
THA00014,98,0,15.78166667,104.1363889,0,0
MEX03796,35,4,15.79466,-96.72652,11.42857143,1
MEX02462,29,0,15.80096,-91.90477,0,0
MEX03788,27,2,15.81,-96.0621,7.407407407,1
MEX03784,26,4,15.82111,-96.06556,15.38461538,1
MEX02464,35,0,15.82156,-92.2042,0,0
MEX02461,35,2,15.82521,-91.91038,5.714285714,1
MEX03786,35,2,15.8309,-95.9931,5.714285714,1
MEX03760,18,0,15.831314,-96.3282772,0,0
MEX03787,35,3,15.8464,-95.998,8.571428571,1
MEX03814,36,0,15.85236,-97.02624,0,0
MEX03813,35,0,15.89748,-96.94879,0,0
MEX03782,30,3,15.9014,-95.8486,10,1
MEX03785,29,3,15.91726,-95.85161,10.34482759,1
THA00018,36,2,15.93027778,102.03,5.555555556,1
MEX03783,21,0,15.94397,-96.02631,0,0
MEX03797,39,0,15.9596,-97.2506,0,0
MEX03802,38,0,15.96893,-97.47018,0,0
MEX03801,39,0,16.00499,-97.4468,0,0
MEX03799,28,1,16.0106,-97.44054,3.571428571,0
MEX03809,24,0,16.039417,-97.751028,0,0
MEX03798,36,0,16.05415,-97.41083,0,0
MEX02526,32,0,16.07329,-93.76006,0,0
MEX02432,31,1,16.0734,-92.82994,3.225806452,0
MEX03804,22,0,16.08252,-97.73634,0,0
MEX02525,38,0,16.08672,-93.72305,0,0
THA00016,98,1,16.1,102.5766667,1.020408163,0
MEX03806,40,0,16.10805,-97.73271,0,0
MEX02451,31,4,16.15124,-91.82552,12.90322581,1
MEX03807,40,0,16.16348,-97.73643,0,0
MEX03812,37,0,16.17656,-97.96816,0,0
MEX02443,37,5,16.18342,-92.29367,13.51351351,1
LAO00006,106,0,16.185,105.3166667,0,0
MEX03815,25,0,16.18742,-97.71699,0,0
MEX03774,37,1,16.188098,-95.146116,2.702702703,0
MEX02446,37,0,16.1952,-92.1953,0,0
MEX02444,38,4,16.19785,-92.20831,10.52631579,1
MEX02445,38,1,16.2004,-92.19,2.631578947,0
MEX02523,38,0,16.20966,-93.33557,0,0
MEX02431,37,5,16.21202,-92.97254,13.51351351,1
MEX02468,39,9,16.21274,-92.45029,23.07692308,1
MEX03808,12,2,16.21634,-97.6937,16.66666667,1
MEX02434,33,9,16.2253,-92.5014,27.27272727,1
MEX04143,6,6,16.23385,-92.08452,100,1
MEX03773,38,4,16.24019,-95.156592,10.52631579,1
MEX02435,20,3,16.24805556,-92.50194444,15,1
IND00039,210,3,16.25,77.86666667,1.428571429,0
MEX02517,33,0,16.25945,-93.87582,0,0
MEX02437,33,1,16.26851,-92.44873,3.03030303,0
MEX02524,35,1,16.27743,-93.20357,2.857142857,0
MEX02430,37,7,16.27871,-92.84294,18.91891892,1
MEX02436,36,1,16.27981,-92.4584,2.777777778,0
MEX02439,36,0,16.30889,-92.48743,0,0
MEX03772,35,7,16.31105,-95.216788,20,1
MEX03811,37,0,16.32931,-98.01303,0,0
MEX03771,37,5,16.329699,-95.234681,13.51351351,1
THA00015,97,0,16.35,102.9633333,0,0
MEX02438,35,0,16.361146,-92.498295,0,0
MEX03770,37,4,16.37794,-95.28828,10.81081081,1
MEX03810,37,0,16.37979,-97.88041,0,0
MEX03769,13,1,16.38278,-95.01183,7.692307692,1
MEX02440,36,0,16.38953,-92.502427,0,0
MEX02428,32,8,16.41203,-92.76044,25,1
MEX03761,37,2,16.414947,-95.598467,5.405405405,1
IND00040,1,0,16.41666667,79.53333333,0,0
MEX03768,22,5,16.417816,-95.328009,22.72727273,1
MEX03759,9,2,16.417916,-95.616803,22.22222222,1
MEX03775,37,2,16.4248,-95.0228,5.405405405,1
MEX03776,37,4,16.440119,-95.0257,10.81081081,1
MEX03767,37,3,16.442802,-95.393689,8.108108108,1
MEX03762,31,2,16.4538,-95.5251,6.451612903,1
MEX03825,38,1,16.4596,-96.8053,2.631578947,0
MEX03824,38,0,16.4633,-96.8036,0,0
MEX02425,36,2,16.4932,-92.97754,5.555555556,1
THA00026,98,1,16.49333333,102.1283333,1.020408163,0
MEX03777,36,4,16.5005,-95.0555,11.11111111,1
MEX01064,38,0,16.5009,-98.40589,0,0
MEX01065,39,0,16.50958,-98.46294,0,0
MEX01063,35,0,16.5102,-98.51686,0,0
MEX02516,35,3,16.51595,-93.96089,8.571428571,1
IND00025,282,4,16.51666667,80.61666667,1.418439716,0
MEX02534,34,0,16.51864,-90.64713,0,0
MEX03778,38,3,16.5237,-95.0687,7.894736842,1
MEX03822,39,0,16.5446,-96.8059,0,0
MEX03821,38,0,16.5456,-96.8062,0,0
MEX02426,35,0,16.5502,-92.81385,0,0
MEX02427,36,1,16.55025,-92.79828,2.777777778,0
MEX01006,40,1,16.55633,-98.81301,2.5,0
LAO00020,95,0,16.5583333,104.7366666,0,0
MEX01062,39,0,16.57681,-98.49267,0,0
MEX01067,39,0,16.57693,-98.45635,0,0
MEX01066,39,0,16.57824,-98.46145,0,0
THA00019,92,0,16.58055556,103.4402778,0,0
MEX01061,39,0,16.58369,-98.81954,0,0
MEX02515,38,0,16.58544,-93.86855,0,0
MEX01005,39,0,16.59374,-98.81804,0,0
MEX02422,36,0,16.59912,-93.04047,0,0
MEX01068,39,0,16.60707,-98.49025,0,0
MEX02424,36,1,16.60905,-93.08414,2.777777778,0
MEX03779,38,4,16.611352,-95.175705,10.52631579,1
MEX01060,40,0,16.61197,-98.99679,0,0
MEX01058,37,0,16.615585,-98.992895,0,0
MEX03800,11,0,16.62229,-96.0362,0,0
MEX03780,38,4,16.6239864,-95.23867,10.52631579,1
MEX02423,36,1,16.62636,-93.10686,2.777777778,0
MEX02419,36,0,16.63054,-92.99618,0,0
MEX01017,40,0,16.64324,-98.9393,0,0
MEX01069,39,0,16.64963,-98.50459,0,0
MEX03805,19,0,16.65528,-96.09964,0,0
MEX02417,28,1,16.65889,-93.01291,3.571428571,0
MEX02418,34,0,16.66621,-93.01259,0,0
IND00037,244,1,16.66666667,74.61666667,0.409836066,0
MEX01070,39,0,16.66705,-98.50607,0,0
MEX01071,39,0,16.67843,-98.33309,0,0
MEX02416,35,0,16.68,-93.00546,0,0
MEX02415,37,2,16.68011,-93.0123,5.405405405,1
MEX01072,39,0,16.68327,-98.32685,0,0
MEX02414,38,1,16.6859,-93.01027,2.631578947,0
MEX02513,35,6,16.68715,-93.66954,17.14285714,1
MEX02512,32,0,16.6911,-93.74933,0,0
MEX02514,38,1,16.69286,-93.56071,2.631578947,0
MEX01000,39,0,16.710043,-99.605148,0,0
MEX02413,37,0,16.71193,-93.02746,0,0
MEX02402,34,2,16.71367,-92.63224,5.882352941,1
MEX02469,36,22,16.713758,-92.645656,61.11111111,1
MEX00999,40,0,16.71689,-99.60551,0,0
MEX02420,37,0,16.72191,-93.02751,0,0
MEX02421,37,0,16.72378,-93.02603,0,0
MEX00998,40,0,16.72495,-99.61594,0,0
MEX02412,39,0,16.72573,-93.02553,0,0
MEX02474,37,18,16.72649,-92.64666,48.64864865,1
MEX02472,35,9,16.72885,-92.64697,25.71428571,1
MEX02471,32,5,16.72978,-92.64893,15.625,1
MEX02470,40,3,16.7338,-92.61464,7.5,1
MEX02411,37,0,16.73989,-93.0339,0,0
MEX02475,36,3,16.74755,-92.61793,8.333333333,1
MEX02403,37,17,16.7535,-93.09101,45.94594595,1
MEX02495,28,1,16.75375,-93.18673,3.571428571,0
MEX02494,37,5,16.757639,-93.159766,13.51351351,1
MEX01019,39,0,16.75789,-99.1993,0,0
MEX02404,37,20,16.75878,-93.088894,54.05405405,1
MEX02493,40,11,16.75929,-93.14946,27.5,1
MEX02410,36,10,16.75975,-93.14589,27.77777778,1
MEX02405,37,19,16.76496,-93.08186,51.35135135,1
MEX03754,39,27,16.76617,-96.77966,69.23076923,1
THA00017,99,9,16.77027778,102.6208333,9.090909091,1
MEX02409,38,1,16.77064,-93.05335,2.631578947,0
MEX02407,38,11,16.77223,-93.0551,28.94736842,1
MEX01012,40,1,16.77465,-99.60395,2.5,0
MEX02408,37,0,16.77475,-93.05511,0,0
MEX01059,39,5,16.77485,-99.50993,12.82051282,1
MEX01057,40,0,16.77731,-99.19708,0,0
MEX01001,40,0,16.7855,-99.60081,0,0
MEX01008,40,0,16.79421,-99.17747,0,0
MEX02491,38,1,16.80066,-93.06881,2.631578947,0
MEX00994,40,35,16.80672,-99.8035,87.5,1
MEX00995,16,13,16.80826,-99.81848,81.25,1
MEX00996,11,9,16.80929,-99.81782,81.81818182,1
MEX01024,37,16,16.8133,-99.79034,43.24324324,1
MEX02490,37,0,16.830762,-93.092378,0,0
MEX01002,39,2,16.83558,-99.62777,5.128205128,1
MEX01003,40,1,16.85023,-99.64279,2.5,0
MEX01023,39,16,16.85188,-99.79362,41.02564103,1
MEX01020,40,16,16.8522,-99.79348,40,1
MEX01022,39,14,16.85255,-99.7933,35.8974359,1
MEX02489,36,1,16.87553,-93.10673,2.777777778,0
MEX01004,39,1,16.88752,-99.61662,2.564102564,0
MEX04079,12,0,16.93908,-92.33976,0,0
MEX01025,37,0,16.95195,-100.11352,0,0
MEX03816,8,4,16.95397,-96.48619,50,1
THA00013,95,0,16.95666667,104.5083333,0,0
MEX03757,39,1,16.9628,-96.5215,2.564102564,0
MEX03756,39,0,16.9631,-96.5224,0,0
MEX02499,36,1,16.96432,-93.11525,2.777777778,0
IND00054,85,1,16.96666667,81.75,1.176470588,0
MEX03818,35,0,16.96682,-97.39417,0,0
MEX02502,30,0,16.98555,-93.16348,0,0
MEX03755,39,28,16.9907,-96.71943,71.79487179,1
IND00053,29,0,17,81.75,0,0
MEX01026,37,1,17.01015,-100.09058,2.702702703,0
MEX03751,40,28,17.0153,-96.7138,70,1
MEX02503,38,0,17.01982,-93.39415,0,0
MEX03803,19,18,17.02857,-96.7105,94.73684211,1
MEX03750,40,27,17.03516,-96.72707,67.5,1
MEX02501,38,1,17.03913,-93.3963,2.631578947,0
MEX03819,36,0,17.04045,-97.36393,0,0
MEX03753,38,27,17.04866,-96.6535,71.05263158,1
MEX03752,37,23,17.050486,-96.657833,62.16216216,1
MEX03743,19,18,17.05085,-96.70425,94.73684211,1
MEX01027,36,1,17.05132,-100.09443,2.777777778,0
MEX03792,13,8,17.053636,-96.685097,61.53846154,1
MEX03745,19,13,17.05436,-96.69349,68.42105263,1
MEX01028,37,0,17.05639,-100.09457,0,0
MEX03733,39,16,17.06201,-96.73815,41.02564103,1
LAO00007,105,0,17.07166667,104.985,0,0
MEX02476,17,1,17.07174,-92.4772,5.882352941,1
MEX02477,34,2,17.08445,-92.49653,5.882352941,1
MEX03734,40,14,17.09297,-96.75567,35,1
MEX03736,40,8,17.10109,-96.76006,20,1
MEX01007,37,1,17.1083,-99.554,2.702702703,0
MEX03735,39,9,17.1119,-96.76536,23.07692308,1
MEX03737,38,3,17.11494,-96.77377,7.894736842,1
MEX01010,40,0,17.11856,-99.50828,0,0
MEX03738,36,3,17.12465,-96.78243,8.333333333,1
MEX02478,35,0,17.12958,-92.59321,0,0
MEX01033,37,5,17.134093,-100.657548,13.51351351,1
MEX01009,39,0,17.13432,-99.53475,0,0
MEX01032,29,15,17.137916,-100.646419,51.72413793,1
MEX01029,39,1,17.14158,-100.46367,2.564102564,0
MEX02480,36,0,17.14874,-92.64291,0,0
MEX01016,39,2,17.15216,-99.5932,5.128205128,1
MEX01013,40,1,17.15563,-99.59099,2.5,0
MEX01011,40,1,17.157485,-99.589893,2.5,0
MEX02481,37,0,17.161,-92.65781,0,0
MEX01015,39,0,17.16245,-99.62843,0,0
MEX01014,40,1,17.1631,-99.59324,2.5,0
MEX03740,31,3,17.16451,-96.80541,9.677419355,1
MEX03741,32,2,17.1712,-96.81377,6.25,1
MEX02482,24,0,17.18119,-92.67244,0,0
MEX02483,25,0,17.18403,-92.67267,0,0
MEX02509,38,2,17.18933,-93.59606,5.263157895,1
MEX02479,19,0,17.1979,-92.66496,0,0
MEX03742,22,0,17.20775,-96.82792,0,0
MEX02582,16,0,17.20786,-92.67926,0,0
MEX03744,21,0,17.20922,-96.82763,0,0
MEX03746,38,1,17.2149,-96.82968,2.631578947,0
MEX03747,37,2,17.21658,-96.83096,5.405405405,1
MEX01030,38,1,17.23529,-100.62556,2.631578947,0
MEX02292,39,23,17.23999,-97.69028,58.97435897,1
IND00014,298,2,17.25,81.66666667,0.67114094,0
MEX02595,37,1,17.25254,-92.11519,2.702702703,0
MEX02594,31,0,17.263545,-92.06195,0,0
MEX01031,39,0,17.27119,-100.88875,0,0
MEX03749,40,20,17.28223,-96.90049,50,1
IND00036,257,0,17.3,74.18333333,0,0
MEX02527,34,0,17.34828,-93.55263,0,0
MEX02583,18,0,17.35671,-92.7289,0,0
MEX01034,39,1,17.37617,-101.053,2.564102564,0
MEX02593,37,0,17.3939,-92.00009,0,0
THA00009,203,0,17.39833333,104.8033333,0,0
IND00028,342,3,17.41083333,75.85027778,0.877192982,0
MEX02634,38,0,17.415814,-94.914575,0,0
MEX02633,38,0,17.424576,-94.967069,0,0
MEX02045,39,1,17.42582,-91.4924,2.564102564,0
MEX02043,38,2,17.44031,-91.39531,5.263157895,1
MEX02042,40,4,17.4426,-91.13356,10,1
MEX02024,40,0,17.46507,-92.77336,0,0
MEX02021,36,1,17.47026,-93.48108,2.777777778,0
MEX02044,34,30,17.47029,-91.43411,88.23529412,1
MEX02579,38,3,17.47053,-93.48041,7.894736842,1
MEX02046,39,0,17.47771,-91.42787,0,0
MEX02406,37,0,17.48299,-91.97408,0,0
MEX02473,36,0,17.49416,-91.95372,0,0
MEX02303,37,0,17.52425,-98.27802,0,0
MEX01035,39,2,17.54192,-101.27355,5.128205128,1
MEX02020,36,0,17.54313,-93.4899,0,0
MEX02023,39,0,17.54629,-92.93015,0,0
MEX01036,39,0,17.56114,-101.33629,0,0
MEX02022,39,0,17.5657,-92.9536,0,0
MEX02305,38,0,17.58472,-98.01239,0,0
MEX02592,37,4,17.62954,-91.67695,10.81081081,1
MEX02789,41,0,17.638942,-94.750381,0,0
MEX02578,38,0,17.6484,-93.38334,0,0
MEX02591,36,6,17.66337,-91.68374,16.66666667,1
MEX02295,40,1,17.66388,-97.78835,2.5,0
MEX02027,40,0,17.67465,-92.41177,0,0
MEX02306,37,12,17.69014,-97.57397,32.43243243,1
MEX02590,32,1,17.70839,-91.77661,3.125,0
MEX02025,40,0,17.73407,-92.62098,0,0
MEX02040,40,3,17.74818,-91.26424,7.5,1
MEX02026,39,0,17.74852,-92.58563,0,0
MEX02039,40,0,17.75469,-91.42717,0,0
MEX02036,37,0,17.75957,-91.78907,0,0
MEX02038,40,0,17.76006,-91.42972,0,0
